"No.","Time","Source","Destination","Protocol","Length","Info"
"10191","234.466812","1.4.1","host","USB","31","URB_INTERRUPT in"
"10192","234.466832","host","1.4.1","USB","27","URB_INTERRUPT in"
"10193","234.474813","1.4.1","host","USB","31","URB_INTERRUPT in"
"10194","234.474834","host","1.4.1","USB","27","URB_INTERRUPT in"
"10195","234.482778","1.4.1","host","USB","31","URB_INTERRUPT in"
"10196","234.482801","host","1.4.1","USB","27","URB_INTERRUPT in"
"10197","234.490744","1.4.1","host","USB","31","URB_INTERRUPT in"
"10198","234.490769","host","1.4.1","USB","27","URB_INTERRUPT in"
"10199","234.498814","1.4.1","host","USB","31","URB_INTERRUPT in"
"10200","234.498835","host","1.4.1","USB","27","URB_INTERRUPT in"
"10201","234.506760","1.4.1","host","USB","31","URB_INTERRUPT in"
"10202","234.506781","host","1.4.1","USB","27","URB_INTERRUPT in"
"10203","234.514748","1.4.1","host","USB","31","URB_INTERRUPT in"
"10204","234.514773","host","1.4.1","USB","27","URB_INTERRUPT in"
"10205","234.522820","1.4.1","host","USB","31","URB_INTERRUPT in"
"10206","234.522846","host","1.4.1","USB","27","URB_INTERRUPT in"
"10207","234.530813","1.4.1","host","USB","31","URB_INTERRUPT in"
"10208","234.530834","host","1.4.1","USB","27","URB_INTERRUPT in"
"10209","234.538812","1.4.1","host","USB","31","URB_INTERRUPT in"
"10210","234.538834","host","1.4.1","USB","27","URB_INTERRUPT in"
"10211","234.546816","1.4.1","host","USB","31","URB_INTERRUPT in"
"10212","234.546838","host","1.4.1","USB","27","URB_INTERRUPT in"
"10213","234.554751","1.4.1","host","USB","31","URB_INTERRUPT in"
"10214","234.554783","host","1.4.1","USB","27","URB_INTERRUPT in"
"10215","234.562718","1.4.1","host","USB","31","URB_INTERRUPT in"
"10216","234.562754","host","1.4.1","USB","27","URB_INTERRUPT in"
"10217","234.570761","1.4.1","host","USB","31","URB_INTERRUPT in"
"10218","234.570815","host","1.4.1","USB","27","URB_INTERRUPT in"
"10219","234.578719","1.4.1","host","USB","31","URB_INTERRUPT in"
"10220","234.578740","host","1.4.1","USB","27","URB_INTERRUPT in"
"10221","234.586783","1.4.1","host","USB","31","URB_INTERRUPT in"
"10222","234.586837","host","1.4.1","USB","27","URB_INTERRUPT in"
"10223","234.594813","1.4.1","host","USB","31","URB_INTERRUPT in"
"10224","234.594835","host","1.4.1","USB","27","URB_INTERRUPT in"
"10225","234.602723","1.4.1","host","USB","31","URB_INTERRUPT in"
"10226","234.602767","host","1.4.1","USB","27","URB_INTERRUPT in"
"10227","234.634722","1.4.1","host","USB","31","URB_INTERRUPT in"
"10228","234.634760","host","1.4.1","USB","27","URB_INTERRUPT in"
"10229","234.738747","1.4.1","host","USB","31","URB_INTERRUPT in"
"10230","234.738784","host","1.4.1","USB","27","URB_INTERRUPT in"
"10231","234.826805","1.4.1","host","USB","31","URB_INTERRUPT in"
"10232","234.826841","host","1.4.1","USB","27","URB_INTERRUPT in"
"10233","234.834803","1.4.1","host","USB","31","URB_INTERRUPT in"
"10234","234.834823","host","1.4.1","USB","27","URB_INTERRUPT in"
"10235","234.842824","1.4.1","host","USB","31","URB_INTERRUPT in"
"10236","234.842855","host","1.4.1","USB","27","URB_INTERRUPT in"
"10237","234.850814","1.4.1","host","USB","31","URB_INTERRUPT in"
"10238","234.850832","host","1.4.1","USB","27","URB_INTERRUPT in"
"10239","234.858740","1.4.1","host","USB","31","URB_INTERRUPT in"
"10240","234.858816","host","1.4.1","USB","27","URB_INTERRUPT in"
"10241","234.866764","1.4.1","host","USB","31","URB_INTERRUPT in"
"10242","234.866827","host","1.4.1","USB","27","URB_INTERRUPT in"
"10243","234.874751","1.4.1","host","USB","31","URB_INTERRUPT in"
"10244","234.874788","host","1.4.1","USB","27","URB_INTERRUPT in"
"10245","234.882817","1.4.1","host","USB","31","URB_INTERRUPT in"
"10246","234.882835","host","1.4.1","USB","27","URB_INTERRUPT in"
"10247","234.890762","1.4.1","host","USB","31","URB_INTERRUPT in"
"10248","234.890785","host","1.4.1","USB","27","URB_INTERRUPT in"
"10249","234.898776","1.4.1","host","USB","31","URB_INTERRUPT in"
"10250","234.898797","host","1.4.1","USB","27","URB_INTERRUPT in"
"10251","234.906805","1.4.1","host","USB","31","URB_INTERRUPT in"
"10252","234.906827","host","1.4.1","USB","27","URB_INTERRUPT in"
"10253","234.914812","1.4.1","host","USB","31","URB_INTERRUPT in"
"10254","234.914831","host","1.4.1","USB","27","URB_INTERRUPT in"
"10255","234.922816","1.4.1","host","USB","31","URB_INTERRUPT in"
"10256","234.922836","host","1.4.1","USB","27","URB_INTERRUPT in"
"10257","234.930757","1.4.1","host","USB","31","URB_INTERRUPT in"
"10258","234.930792","host","1.4.1","USB","27","URB_INTERRUPT in"
"10259","234.938842","1.4.1","host","USB","31","URB_INTERRUPT in"
"10260","234.938862","host","1.4.1","USB","27","URB_INTERRUPT in"
"10261","234.946745","1.4.1","host","USB","31","URB_INTERRUPT in"
"10262","234.946770","host","1.4.1","USB","27","URB_INTERRUPT in"
"10263","234.994820","1.4.1","host","USB","31","URB_INTERRUPT in"
"10264","234.994855","host","1.4.1","USB","27","URB_INTERRUPT in"
"10265","235.018818","1.4.1","host","USB","31","URB_INTERRUPT in"
"10266","235.018843","host","1.4.1","USB","27","URB_INTERRUPT in"
"10267","235.026816","1.4.1","host","USB","31","URB_INTERRUPT in"
"10268","235.026843","host","1.4.1","USB","27","URB_INTERRUPT in"
"10269","235.034818","1.4.1","host","USB","31","URB_INTERRUPT in"
"10270","235.034837","host","1.4.1","USB","27","URB_INTERRUPT in"
"10271","235.042803","1.4.1","host","USB","31","URB_INTERRUPT in"
"10272","235.042865","host","1.4.1","USB","27","URB_INTERRUPT in"
"10273","235.050818","1.4.1","host","USB","31","URB_INTERRUPT in"
"10274","235.050836","host","1.4.1","USB","27","URB_INTERRUPT in"
"10275","235.058819","1.4.1","host","USB","31","URB_INTERRUPT in"
"10276","235.058850","host","1.4.1","USB","27","URB_INTERRUPT in"
"10277","235.066816","1.4.1","host","USB","31","URB_INTERRUPT in"
"10278","235.066840","host","1.4.1","USB","27","URB_INTERRUPT in"
"10279","235.074719","1.4.1","host","USB","31","URB_INTERRUPT in"
"10280","235.074783","host","1.4.1","USB","27","URB_INTERRUPT in"
"10281","235.082752","1.4.1","host","USB","31","URB_INTERRUPT in"
"10282","235.082824","host","1.4.1","USB","27","URB_INTERRUPT in"
"10283","235.090755","1.4.1","host","USB","31","URB_INTERRUPT in"
"10284","235.090819","host","1.4.1","USB","27","URB_INTERRUPT in"
"10285","235.098786","1.4.1","host","USB","31","URB_INTERRUPT in"
"10286","235.098813","host","1.4.1","USB","27","URB_INTERRUPT in"
"10287","235.106772","1.4.1","host","USB","31","URB_INTERRUPT in"
"10288","235.106797","host","1.4.1","USB","27","URB_INTERRUPT in"
"10289","235.114750","1.4.1","host","USB","31","URB_INTERRUPT in"
"10290","235.114785","host","1.4.1","USB","27","URB_INTERRUPT in"
"10291","235.122720","1.4.1","host","USB","31","URB_INTERRUPT in"
"10292","235.122760","host","1.4.1","USB","27","URB_INTERRUPT in"
"10293","235.130721","1.4.1","host","USB","31","URB_INTERRUPT in"
"10294","235.130761","host","1.4.1","USB","27","URB_INTERRUPT in"
"10295","235.138720","1.4.1","host","USB","31","URB_INTERRUPT in"
"10296","235.138792","host","1.4.1","USB","27","URB_INTERRUPT in"
"10297","235.146720","1.4.1","host","USB","31","URB_INTERRUPT in"
"10298","235.146759","host","1.4.1","USB","27","URB_INTERRUPT in"
"10299","235.154719","1.4.1","host","USB","31","URB_INTERRUPT in"
"10300","235.154756","host","1.4.1","USB","27","URB_INTERRUPT in"
"10301","235.170717","1.4.1","host","USB","31","URB_INTERRUPT in"
"10302","235.170755","host","1.4.1","USB","27","URB_INTERRUPT in"
"10303","235.266822","1.4.1","host","USB","31","URB_INTERRUPT in"
"10304","235.266859","host","1.4.1","USB","27","URB_INTERRUPT in"
"10305","235.322723","1.4.1","host","USB","31","URB_INTERRUPT in"
"10306","235.322786","host","1.4.1","USB","27","URB_INTERRUPT in"
"10307","235.330720","1.4.1","host","USB","31","URB_INTERRUPT in"
"10308","235.330757","host","1.4.1","USB","27","URB_INTERRUPT in"
"10309","235.338718","1.4.1","host","USB","31","URB_INTERRUPT in"
"10310","235.338743","host","1.4.1","USB","27","URB_INTERRUPT in"
"10311","235.346770","1.4.1","host","USB","31","URB_INTERRUPT in"
"10312","235.346831","host","1.4.1","USB","27","URB_INTERRUPT in"
"10313","235.354713","1.4.1","host","USB","31","URB_INTERRUPT in"
"10314","235.354730","host","1.4.1","USB","27","URB_INTERRUPT in"
"10315","235.362716","1.4.1","host","USB","31","URB_INTERRUPT in"
"10316","235.362746","host","1.4.1","USB","27","URB_INTERRUPT in"
"10317","235.370815","1.4.1","host","USB","31","URB_INTERRUPT in"
"10318","235.370837","host","1.4.1","USB","27","URB_INTERRUPT in"
"10319","235.378748","1.4.1","host","USB","31","URB_INTERRUPT in"
"10320","235.378781","host","1.4.1","USB","27","URB_INTERRUPT in"
"10321","235.386749","1.4.1","host","USB","31","URB_INTERRUPT in"
"10322","235.386769","host","1.4.1","USB","27","URB_INTERRUPT in"
"10323","235.394783","1.4.1","host","USB","31","URB_INTERRUPT in"
"10324","235.394815","host","1.4.1","USB","27","URB_INTERRUPT in"
"10325","235.402743","1.4.1","host","USB","31","URB_INTERRUPT in"
"10326","235.402782","host","1.4.1","USB","27","URB_INTERRUPT in"
"10327","235.410786","1.4.1","host","USB","31","URB_INTERRUPT in"
"10328","235.410847","host","1.4.1","USB","27","URB_INTERRUPT in"
"10329","235.418803","1.4.1","host","USB","31","URB_INTERRUPT in"
"10330","235.418843","host","1.4.1","USB","27","URB_INTERRUPT in"
"10331","235.442891","1.4.1","host","USB","31","URB_INTERRUPT in"
"10332","235.442930","host","1.4.1","USB","27","URB_INTERRUPT in"
"10333","235.474773","1.4.1","host","USB","31","URB_INTERRUPT in"
"10334","235.474833","host","1.4.1","USB","27","URB_INTERRUPT in"
"10335","235.482776","1.4.1","host","USB","31","URB_INTERRUPT in"
"10336","235.482838","host","1.4.1","USB","27","URB_INTERRUPT in"
"10337","235.498717","1.4.1","host","USB","31","URB_INTERRUPT in"
"10338","235.498752","host","1.4.1","USB","27","URB_INTERRUPT in"
"10339","235.506764","1.4.1","host","USB","31","URB_INTERRUPT in"
"10340","235.506782","host","1.4.1","USB","27","URB_INTERRUPT in"
"10341","235.530815","1.4.1","host","USB","31","URB_INTERRUPT in"
"10342","235.530850","host","1.4.1","USB","27","URB_INTERRUPT in"
"10343","235.538725","1.4.1","host","USB","31","URB_INTERRUPT in"
"10344","235.538743","host","1.4.1","USB","27","URB_INTERRUPT in"
"10345","235.546753","1.4.1","host","USB","31","URB_INTERRUPT in"
"10346","235.546776","host","1.4.1","USB","27","URB_INTERRUPT in"
"10347","235.554810","1.4.1","host","USB","31","URB_INTERRUPT in"
"10348","235.554828","host","1.4.1","USB","27","URB_INTERRUPT in"
"10349","235.562813","1.4.1","host","USB","31","URB_INTERRUPT in"
"10350","235.562835","host","1.4.1","USB","27","URB_INTERRUPT in"
"10351","235.570760","1.4.1","host","USB","31","URB_INTERRUPT in"
"10352","235.570781","host","1.4.1","USB","27","URB_INTERRUPT in"
"10353","235.578752","1.4.1","host","USB","31","URB_INTERRUPT in"
"10354","235.578785","host","1.4.1","USB","27","URB_INTERRUPT in"
"10355","235.586756","1.4.1","host","USB","31","URB_INTERRUPT in"
"10356","235.586781","host","1.4.1","USB","27","URB_INTERRUPT in"
"10357","235.594716","1.4.1","host","USB","31","URB_INTERRUPT in"
"10358","235.594739","host","1.4.1","USB","27","URB_INTERRUPT in"
"10359","235.602716","1.4.1","host","USB","31","URB_INTERRUPT in"
"10360","235.602749","host","1.4.1","USB","27","URB_INTERRUPT in"
"10361","235.610743","1.4.1","host","USB","31","URB_INTERRUPT in"
"10362","235.610785","host","1.4.1","USB","27","URB_INTERRUPT in"
"10363","235.618720","1.4.1","host","USB","31","URB_INTERRUPT in"
"10364","235.618767","host","1.4.1","USB","27","URB_INTERRUPT in"
"10365","235.626720","1.4.1","host","USB","31","URB_INTERRUPT in"
"10366","235.626758","host","1.4.1","USB","27","URB_INTERRUPT in"
"10367","235.634720","1.4.1","host","USB","31","URB_INTERRUPT in"
"10368","235.634758","host","1.4.1","USB","27","URB_INTERRUPT in"
"10369","235.642718","1.4.1","host","USB","31","URB_INTERRUPT in"
"10370","235.642757","host","1.4.1","USB","27","URB_INTERRUPT in"
"10371","235.650720","1.4.1","host","USB","31","URB_INTERRUPT in"
"10372","235.650760","host","1.4.1","USB","27","URB_INTERRUPT in"
"10373","235.658721","1.4.1","host","USB","31","URB_INTERRUPT in"
"10374","235.658778","host","1.4.1","USB","27","URB_INTERRUPT in"
"10375","235.666772","1.4.1","host","USB","31","URB_INTERRUPT in"
"10376","235.666832","host","1.4.1","USB","27","URB_INTERRUPT in"
"10377","235.674716","1.4.1","host","USB","31","URB_INTERRUPT in"
"10378","235.674742","host","1.4.1","USB","27","URB_INTERRUPT in"
"10379","235.682717","1.4.1","host","USB","31","URB_INTERRUPT in"
"10380","235.682755","host","1.4.1","USB","27","URB_INTERRUPT in"
"10381","235.690718","1.4.1","host","USB","31","URB_INTERRUPT in"
"10382","235.690766","host","1.4.1","USB","27","URB_INTERRUPT in"
"10383","235.698718","1.4.1","host","USB","31","URB_INTERRUPT in"
"10384","235.698748","host","1.4.1","USB","27","URB_INTERRUPT in"
"10385","235.722716","1.4.1","host","USB","31","URB_INTERRUPT in"
"10386","235.722750","host","1.4.1","USB","27","URB_INTERRUPT in"
"10387","235.730720","1.4.1","host","USB","31","URB_INTERRUPT in"
"10388","235.730743","host","1.4.1","USB","27","URB_INTERRUPT in"
"10389","235.738717","1.4.1","host","USB","31","URB_INTERRUPT in"
"10390","235.738750","host","1.4.1","USB","27","URB_INTERRUPT in"
"10391","235.746747","1.4.1","host","USB","31","URB_INTERRUPT in"
"10392","235.746781","host","1.4.1","USB","27","URB_INTERRUPT in"
"10393","235.754747","1.4.1","host","USB","31","URB_INTERRUPT in"
"10394","235.754819","host","1.4.1","USB","27","URB_INTERRUPT in"
"10395","235.762818","1.4.1","host","USB","31","URB_INTERRUPT in"
"10396","235.762843","host","1.4.1","USB","27","URB_INTERRUPT in"
"10397","235.770788","1.4.1","host","USB","31","URB_INTERRUPT in"
"10398","235.770809","host","1.4.1","USB","27","URB_INTERRUPT in"
"10399","235.778817","1.4.1","host","USB","31","URB_INTERRUPT in"
"10400","235.778838","host","1.4.1","USB","27","URB_INTERRUPT in"
"10401","235.786822","1.4.1","host","USB","31","URB_INTERRUPT in"
"10402","235.786841","host","1.4.1","USB","27","URB_INTERRUPT in"
"10403","235.794818","1.4.1","host","USB","31","URB_INTERRUPT in"
"10404","235.794845","host","1.4.1","USB","27","URB_INTERRUPT in"
"10405","235.802818","1.4.1","host","USB","31","URB_INTERRUPT in"
"10406","235.802835","host","1.4.1","USB","27","URB_INTERRUPT in"
"10407","235.810752","1.4.1","host","USB","31","URB_INTERRUPT in"
"10408","235.810775","host","1.4.1","USB","27","URB_INTERRUPT in"
"10409","235.818749","1.4.1","host","USB","31","URB_INTERRUPT in"
"10410","235.818767","host","1.4.1","USB","27","URB_INTERRUPT in"
"10411","235.826815","1.4.1","host","USB","31","URB_INTERRUPT in"
"10412","235.826835","host","1.4.1","USB","27","URB_INTERRUPT in"
"10413","235.842817","1.4.1","host","USB","31","URB_INTERRUPT in"
"10414","235.842841","host","1.4.1","USB","27","URB_INTERRUPT in"
"10415","235.858772","1.4.1","host","USB","31","URB_INTERRUPT in"
"10416","235.858837","host","1.4.1","USB","27","URB_INTERRUPT in"
"10417","235.866807","1.4.1","host","USB","31","URB_INTERRUPT in"
"10418","235.866872","host","1.4.1","USB","27","URB_INTERRUPT in"
"10419","235.874723","1.4.1","host","USB","31","URB_INTERRUPT in"
"10420","235.874789","host","1.4.1","USB","27","URB_INTERRUPT in"
"10421","235.882817","1.4.1","host","USB","31","URB_INTERRUPT in"
"10422","235.882838","host","1.4.1","USB","27","URB_INTERRUPT in"
"10423","235.890814","1.4.1","host","USB","31","URB_INTERRUPT in"
"10424","235.890832","host","1.4.1","USB","27","URB_INTERRUPT in"
"10425","235.898817","1.4.1","host","USB","31","URB_INTERRUPT in"
"10426","235.898837","host","1.4.1","USB","27","URB_INTERRUPT in"
"10427","235.906820","1.4.1","host","USB","31","URB_INTERRUPT in"
"10428","235.906843","host","1.4.1","USB","27","URB_INTERRUPT in"
"10429","235.914764","1.4.1","host","USB","31","URB_INTERRUPT in"
"10430","235.914785","host","1.4.1","USB","27","URB_INTERRUPT in"
"10431","235.922760","1.4.1","host","USB","31","URB_INTERRUPT in"
"10432","235.922781","host","1.4.1","USB","27","URB_INTERRUPT in"
"10433","235.930819","1.4.1","host","USB","31","URB_INTERRUPT in"
"10434","235.930842","host","1.4.1","USB","27","URB_INTERRUPT in"
"10435","235.938820","1.4.1","host","USB","31","URB_INTERRUPT in"
"10436","235.938840","host","1.4.1","USB","27","URB_INTERRUPT in"
"10437","235.946815","1.4.1","host","USB","31","URB_INTERRUPT in"
"10438","235.946841","host","1.4.1","USB","27","URB_INTERRUPT in"
"10439","235.954746","1.4.1","host","USB","31","URB_INTERRUPT in"
"10440","235.954768","host","1.4.1","USB","27","URB_INTERRUPT in"
"10441","235.962819","1.4.1","host","USB","31","URB_INTERRUPT in"
"10442","235.962840","host","1.4.1","USB","27","URB_INTERRUPT in"
"10443","235.970820","1.4.1","host","USB","31","URB_INTERRUPT in"
"10444","235.970840","host","1.4.1","USB","27","URB_INTERRUPT in"
"10445","235.978822","1.4.1","host","USB","31","URB_INTERRUPT in"
"10446","235.978850","host","1.4.1","USB","27","URB_INTERRUPT in"
"10447","235.986820","1.4.1","host","USB","31","URB_INTERRUPT in"
"10448","235.986841","host","1.4.1","USB","27","URB_INTERRUPT in"
"10449","235.994819","1.4.1","host","USB","31","URB_INTERRUPT in"
"10450","235.994844","host","1.4.1","USB","27","URB_INTERRUPT in"
"10451","236.002815","1.4.1","host","USB","31","URB_INTERRUPT in"
"10452","236.002834","host","1.4.1","USB","27","URB_INTERRUPT in"
"10453","236.034821","1.4.1","host","USB","31","URB_INTERRUPT in"
"10454","236.034850","host","1.4.1","USB","27","URB_INTERRUPT in"
"10455","236.042819","1.4.1","host","USB","31","URB_INTERRUPT in"
"10456","236.042846","host","1.4.1","USB","27","URB_INTERRUPT in"
"10457","236.050815","1.4.1","host","USB","31","URB_INTERRUPT in"
"10458","236.050839","host","1.4.1","USB","27","URB_INTERRUPT in"
"10459","236.058752","1.4.1","host","USB","31","URB_INTERRUPT in"
"10460","236.058773","host","1.4.1","USB","27","URB_INTERRUPT in"
"10461","236.066814","1.4.1","host","USB","31","URB_INTERRUPT in"
"10462","236.066836","host","1.4.1","USB","27","URB_INTERRUPT in"
"10463","236.074745","1.4.1","host","USB","31","URB_INTERRUPT in"
"10464","236.074770","host","1.4.1","USB","27","URB_INTERRUPT in"
"10465","236.082716","1.4.1","host","USB","31","URB_INTERRUPT in"
"10466","236.082743","host","1.4.1","USB","27","URB_INTERRUPT in"
"10467","236.090761","1.4.1","host","USB","31","URB_INTERRUPT in"
"10468","236.090782","host","1.4.1","USB","27","URB_INTERRUPT in"
"10469","236.098816","1.4.1","host","USB","31","URB_INTERRUPT in"
"10470","236.098836","host","1.4.1","USB","27","URB_INTERRUPT in"
"10471","236.106744","1.4.1","host","USB","31","URB_INTERRUPT in"
"10472","236.106767","host","1.4.1","USB","27","URB_INTERRUPT in"
"10473","236.122749","1.4.1","host","USB","31","URB_INTERRUPT in"
"10474","236.122787","host","1.4.1","USB","27","URB_INTERRUPT in"
"10475","236.130746","1.4.1","host","USB","31","URB_INTERRUPT in"
"10476","236.130785","host","1.4.1","USB","27","URB_INTERRUPT in"
